	Name	Movie	Year of award	bioID	year_awarded	movieID
935	Conrad Hall	In Cold Blood	1968	https://www.imdb.com/name/nm0005734/	1968	https://www.imdb.com/title/tt0061809/
936	Arthur Penn	Bonnie and Clyde	1968	https://www.imdb.com/name/nm0671957/	1968	https://www.imdb.com/title/tt0061418/
937	Mike Nichols	The Graduate	1968	https://www.imdb.com/name/nm0001566/	1968	https://www.imdb.com/title/tt0061722/
938	Stanley Kramer	Guess Who's Coming to Dinner	1968	https://www.imdb.com/name/nm0006452/	1968	https://www.imdb.com/title/tt0061735/
939	Richard Brooks	In Cold Blood	1968	https://www.imdb.com/name/nm1444462/	1968	https://www.imdb.com/title/tt0061809/
940	Norman Jewison	In the Heat of the Night	1968	https://www.imdb.com/name/nm0422484/	1968	https://www.imdb.com/title/tt0061811/
941	Alan Arkin	The Heart Is a Lonely Hunter	1969	https://www.imdb.com/name/nm0000273/	1969	https://www.imdb.com/title/tt0063050/
942	Alan Bates	The Fixer	1969	https://www.imdb.com/name/nm0000869/	1969	https://www.imdb.com/title/tt0062977/
943	Ron Moody	Oliver!	1969	https://www.imdb.com/name/nm0600531/	1969	https://www.imdb.com/title/tt0063385/
944	Peter O'Toole	The Lion in Winter	1969	https://www.imdb.com/name/nm0000564/	1969	https://www.imdb.com/title/tt0063227/
945	Cliff Robertson	Charly	1969	https://www.imdb.com/name/nm0731772/	1969	https://www.imdb.com/title/tt0062794/
946	Katharine Hepburn	The Lion in Winter	1969	https://www.imdb.com/name/nm0000031/	1969	https://www.imdb.com/title/tt0063227/
947	Patricia Neal	The Subject Was Roses	1969	https://www.imdb.com/name/nm0623658/	1969	https://www.imdb.com/title/tt0063654/
948	Vanessa Redgrave	Isadora	1969	https://www.imdb.com/name/nm0000603/	1969	https://www.imdb.com/title/tt0063141/
949	Barbra Streisand	Funny Girl	1969	https://www.imdb.com/name/nm0000659/	1969	https://www.imdb.com/title/tt0062994/
950	Joanne Woodward	Rachel, Rachel	1969	https://www.imdb.com/name/nm0940946/	1969	https://www.imdb.com/title/tt0063483/
951	Harry Stradling	Funny Girl	1969	https://www.imdb.com/name/nm0005889/	1969	https://www.imdb.com/title/tt0062994/
952	Daniel L. Fapp	Ice Station Zebra	1969	https://www.imdb.com/name/nm0005701/	1969	https://www.imdb.com/title/tt0063121/
953	Oswald Morris	Oliver!	1969	https://www.imdb.com/name/nm0005807/	1969	https://www.imdb.com/title/tt0063385/
954	Pasqualino De Santis	Romeo and Juliet	1969	https://www.imdb.com/name/nm0005681/	1969	https://www.imdb.com/title/tt0063518/
955	Ernest Laszlo	Star!	1969	https://www.imdb.com/name/nm0005768/	1969	https://www.imdb.com/title/tt0063642/
956	Gillo Pontecorvo	The Battle of Algiers	1969	https://www.imdb.com/name/nm0690597/	1969	https://www.imdb.com/title/tt0058946/
957	Anthony Harvey	The Lion in Winter	1969	https://www.imdb.com/name/nm0367431/	1969	https://www.imdb.com/title/tt0063227/
958	Carol Reed	Oliver!	1969	https://www.imdb.com/name/nm0715346/	1969	https://www.imdb.com/title/tt0063385/
959	Franco Zeffirelli	Romeo and Juliet	1969	https://www.imdb.com/name/nm0001874/	1969	https://www.imdb.com/title/tt0063518/
960	Stanley Kubrick	2001: A Space Odyssey	1969	https://www.imdb.com/name/nm0000040/	1969	https://www.imdb.com/title/tt0062622/
961	Richard Burton	Anne of the Thousand Days	1970	https://www.imdb.com/name/nm0000009/	1970	https://www.imdb.com/title/tt0064030/
962	Dustin Hoffman	Midnight Cowboy	1970	https://www.imdb.com/name/nm0000163/	1970	https://www.imdb.com/title/tt0064665/
963	Peter O'Toole	Goodbye, Mr. Chips	1970	https://www.imdb.com/name/nm0000564/	1970	https://www.imdb.com/title/tt0064382/
964	Jon Voight	Midnight Cowboy	1970	https://www.imdb.com/name/nm0000685/	1970	https://www.imdb.com/title/tt0064665/
965	John Wayne	True Grit	1970	https://www.imdb.com/name/nm0000078/	1970	https://www.imdb.com/title/tt0065126/
966	Genevieve Bujold	Anne of the Thousand Days	1970	https://www.imdb.com/name/nm0000991/	1970	https://www.imdb.com/title/tt0064030/
967	Jane Fonda	They Shoot Horses, Don't They?	1970	https://www.imdb.com/name/nm0000404/	1970	https://www.imdb.com/title/tt0065088/
968	Liza Minnelli	The Sterile Cuckoo	1970	https://www.imdb.com/name/nm0591485/	1970	https://www.imdb.com/title/tt0065037/
969	Jean Simmons	The Happy Ending	1970	https://www.imdb.com/name/nm0001739/	1970	https://www.imdb.com/title/tt0064405/
970	Maggie Smith	The Prime of Miss Jean Brodie	1970	https://www.imdb.com/name/nm0001749/	1970	https://www.imdb.com/title/tt0064840/
971	Arthur Ibbetson	Anne of the Thousand Days	1970	https://www.imdb.com/name/nm0406471/	1970	https://www.imdb.com/title/tt0064030/
972	Charles B. Lang	Bob & Carol & Ted & Alice	1970	https://www.imdb.com/name/nm0485702/	1970	https://www.imdb.com/title/tt0064100/
973	Conrad Hall	Butch Cassidy and the Sundance Kid	1970	https://www.imdb.com/name/nm0005734/	1970	https://www.imdb.com/title/tt0064115/
974	Harry Stradling	Hello, Dolly!	1970	https://www.imdb.com/name/nm0005889/	1970	https://www.imdb.com/title/tt0064418/
975	Daniel Fapp	Marooned	1970	https://www.imdb.com/name/nm0005701/	1970	https://www.imdb.com/title/tt0064639/
976	Arthur Penn	Alice's Restaurant	1970	https://www.imdb.com/name/nm0671957/	1970	https://www.imdb.com/title/tt0064002/
977	George Roy Hill	Butch Cassidy and the Sundance Kid	1970	https://www.imdb.com/name/nm0001351/	1970	https://www.imdb.com/title/tt0064115/
978	John Schlesinger	Midnight Cowboy	1970	https://www.imdb.com/name/nm0772259/	1970	https://www.imdb.com/title/tt0064665/
979	Sydney Pollack	They Shoot Horses, Don't They?	1970	https://www.imdb.com/name/nm0001628/	1970	https://www.imdb.com/title/tt0065088/
980	Costa-Gavras	Z	1970	https://www.imdb.com/name/nm0002020/	1970	https://www.imdb.com/title/tt0065234/
981	Melvyn Douglas	I Never Sang for My Father	1971	https://www.imdb.com/name/nm0002048/	1971	https://www.imdb.com/title/tt0065872/
982	James Earl Jones	The Great White Hope	1971	https://www.imdb.com/name/nm0000469/	1971	https://www.imdb.com/title/tt0065797/
983	Jack Nicholson	Five Easy Pieces	1971	https://www.imdb.com/name/nm0000197/	1971	https://www.imdb.com/title/tt0065724/
984	Ryan O'Neal	Love Story	1971	https://www.imdb.com/name/nm0641939/	1971	https://www.imdb.com/title/tt0066011/
985	George C. Scott	Patton	1971	https://www.imdb.com/name/nm0001715/	1971	https://www.imdb.com/title/tt0066206/
986	Jane Alexander	The Great White Hope	1971	https://www.imdb.com/name/nm0000737/	1971	https://www.imdb.com/title/tt0065797/
987	Glenda Jackson	Women in Love	1971	https://www.imdb.com/name/nm0413559/	1971	https://www.imdb.com/title/tt0066579/
988	Ali MacGraw	Love Story	1971	https://www.imdb.com/name/nm0532298/	1971	https://www.imdb.com/title/tt0066011/
989	Sarah Miles	Ryan's Daughter	1971	https://www.imdb.com/name/nm0587234/	1971	https://www.imdb.com/title/tt0066319/
990	Carrie Snodgress	Diary of a Mad Housewife	1971	https://www.imdb.com/name/nm0811202/	1971	https://www.imdb.com/title/tt0065636/
991	Ernest Laszlo	Airport	1971	https://www.imdb.com/name/nm0005768/	1971	https://www.imdb.com/title/tt0065377/
992	Fred Koenekamp	Patton	1971	https://www.imdb.com/name/nm0005758/	1971	https://www.imdb.com/title/tt0066206/
993	Freddie Young	Ryan's Daughter	1971	https://www.imdb.com/name/nm0002875/	1971	https://www.imdb.com/title/tt0066319/
994	Charles F. Wheeler, Osami Furuya, Sinsaku Himeda, Masamichi Satoh	Tora! Tora! Tora!	1971	https://en.wikipedia.org/wiki/Charles_F._Wheeler	1971	https://www.imdb.com/title/tt0066473/
995	Billy Williams	Women in Love	1971	https://www.imdb.com/name/nm0930119/	1971	https://www.imdb.com/title/tt0066579/
996	Federico Fellini	Fellini Satyricon	1971	https://www.imdb.com/name/nm0000019/	1971	https://www.imdb.com/title/tt0064940/
997	Arthur Hiller	Love Story	1971	https://www.imdb.com/name/nm0002137/	1971	https://www.imdb.com/title/tt0066011/
998	Robert Altman	M*A*S*H	1971	https://www.imdb.com/name/nm0000265/	1971	https://www.imdb.com/title/tt0066026/
999	Franklin J. Schaffner	Patton	1971	https://www.imdb.com/name/nm0769874/	1971	https://www.imdb.com/title/tt0066206/
1000	Ken Russell	Women in Love	1971	https://www.imdb.com/name/nm0001692/	1971	https://www.imdb.com/title/tt0066579/
1001	Peter Finch	Sunday Bloody Sunday	1972	https://www.imdb.com/name/nm0002075/	1972	https://www.imdb.com/title/tt0067805/
1002	Gene Hackman	The French Connection	1972	https://www.imdb.com/name/nm0000432/	1972	https://www.imdb.com/title/tt0067116/
1003	Walter Matthau	Kotch	1972	https://www.imdb.com/name/nm0000527/	1972	https://www.imdb.com/title/tt0067314/
1004	George C. Scott	The Hospital	1972	https://www.imdb.com/name/nm0001715/	1972	https://www.imdb.com/title/tt0067217/
1005	Topol	Fiddler on the Roof	1972	https://www.imdb.com/name/nm0867694/	1972	https://www.imdb.com/title/tt0067093/
1006	Julie Christie	McCabe & Mrs. Miller	1972	https://www.imdb.com/name/nm0001046/	1972	https://www.imdb.com/title/tt0067411/
1007	Jane Fonda	Klute	1972	https://www.imdb.com/name/nm0000404/	1972	https://www.imdb.com/title/tt0067309/
1008	Glenda Jackson	Sunday Bloody Sunday	1972	https://www.imdb.com/name/nm0413559/	1972	https://www.imdb.com/title/tt0067805/
1009	Vanessa Redgrave	Mary, Queen of Scots	1972	https://www.imdb.com/name/nm0000603/	1972	https://www.imdb.com/title/tt0067402/
1010	Janet Suzman	Nicholas and Alexandra	1972	https://www.imdb.com/name/nm0840531/	1972	https://www.imdb.com/title/tt0067483/
1011	Oswald Morris	Fiddler on the Roof	1972	https://www.imdb.com/name/nm0005807/	1972	https://www.imdb.com/title/tt0067093/
1012	Owen Roizman	The French Connection	1972	https://www.imdb.com/name/nm0005845/	1972	https://www.imdb.com/title/tt0067116/
1013	Robert Surtees	Summer of '42	1972	https://www.imdb.com/name/nm0005892/	1972	https://www.imdb.com/title/tt0067803/
1014	Freddie Young	Nicholas and Alexandra	1972	https://www.imdb.com/name/nm0002875/	1972	https://www.imdb.com/title/tt0067483/
1015	Stanley Kubrick	A Clockwork Orange	1972	https://www.imdb.com/name/nm0000040/	1972	https://www.imdb.com/title/tt0066921/
1016	Norman Jewison	Fiddler on the Roof	1972	https://www.imdb.com/name/nm0422484/	1972	https://www.imdb.com/title/tt0067093/
1017	William Friedkin	The French Connection	1972	https://www.imdb.com/name/nm0001243/	1972	https://www.imdb.com/title/tt0067116/
1018	Peter Bogdanovich	The Last Picture Show	1972	https://www.imdb.com/name/nm0000953/	1972	https://www.imdb.com/title/tt0067328/
1019	John Schlesinger	Sunday Bloody Sunday	1972	https://www.imdb.com/name/nm0772259/	1972	https://www.imdb.com/title/tt0067805/
1020	Marlon Brando	The Godfather	1973	https://www.imdb.com/name/nm0000008/	1973	https://www.imdb.com/title/tt0068646/
1021	Michael Caine	Sleuth	1973	https://www.imdb.com/name/nm0000323/	1973	https://www.imdb.com/title/tt0069281/
1022	Laurence Olivier	Sleuth	1973	https://www.imdb.com/name/nm0000059/	1973	https://www.imdb.com/title/tt0069281/
1023	Peter O'Toole	The Ruling Class	1973	https://www.imdb.com/name/nm0000564/	1973	https://www.imdb.com/title/tt0069198/
1024	Paul Winfield	Sounder	1973	https://www.imdb.com/name/nm0934902/	1973	https://www.imdb.com/title/tt0069303/
1025	Liza Minnelli	Cabaret	1973	https://www.imdb.com/name/nm0591485/	1973	https://www.imdb.com/title/tt0068327/
1026	Diana Ross	Lady Sings the Blues	1973	https://www.imdb.com/name/nm0005384/	1973	https://www.imdb.com/title/tt0068828/
1027	Maggie Smith	Travels with My Aunt	1973	https://www.imdb.com/name/nm0001749/	1973	https://www.imdb.com/title/tt0069404/
1028	Cicely Tyson	Sounder	1973	https://www.imdb.com/name/nm0001807/	1973	https://www.imdb.com/title/tt0069303/
1029	Liv Ullmann	The Emigrants	1973	https://www.imdb.com/name/nm0880521/	1973	https://www.imdb.com/title/tt0067919/
1030	Charles B. Lang	Butterflies Are Free	1973	https://www.imdb.com/name/nm0485702/	1973	https://www.imdb.com/title/tt0068326/
1031	Geoffrey Unsworth	Cabaret	1973	https://www.imdb.com/name/nm0005910/	1973	https://www.imdb.com/title/tt0068327/
1032	Harold E. Stine	The Poseidon Adventure	1973	https://www.imdb.com/name/nm0005885/	1973	https://www.imdb.com/title/tt0069113/
1033	Harry Stradling, Jr.	1776	1973	https://www.imdb.com/name/nm0005888/	1973	https://www.imdb.com/title/tt0068156/
1034	Douglas Slocombe	Travels with My Aunt	1973	https://www.imdb.com/name/nm0005878/	1973	https://www.imdb.com/title/tt0069404/
1035	Bob Fosse	Cabaret	1973	https://www.imdb.com/name/nm0002080/	1973	https://www.imdb.com/title/tt0068327/
1036	John Boorman	Deliverance	1973	https://www.imdb.com/name/nm0000958/	1973	https://www.imdb.com/title/tt0068473/
1037	Jan Troell	The Emigrants	1973	https://www.imdb.com/name/nm0873296/	1973	https://www.imdb.com/title/tt0067919/
1038	Francis Ford Coppola	The Godfather	1973	https://www.imdb.com/name/nm0000338/	1973	https://www.imdb.com/title/tt0068646/
1039	Joseph L. Mankiewicz	Sleuth	1973	https://www.imdb.com/name/nm0000581/	1973	https://www.imdb.com/title/tt0069281/
1040	Marlon Brando	Last Tango in Paris	1974	https://www.imdb.com/name/nm0000008/	1974	https://www.imdb.com/title/tt0070849/
1041	Jack Lemmon	Save the Tiger	1974	https://www.imdb.com/name/nm0000493/	1974	https://www.imdb.com/title/tt0070640/
1042	Jack Nicholson	The Last Detail	1974	https://www.imdb.com/name/nm0000197/	1974	https://www.imdb.com/title/tt0070290/
1043	Al Pacino	Serpico	1974	https://www.imdb.com/name/nm0000199/	1974	https://www.imdb.com/title/tt0070666/
1044	Robert Redford	The Sting	1974	https://www.imdb.com/name/nm0000602/	1974	https://www.imdb.com/title/tt0070735/
1045	Ellen Burstyn	The Exorcist	1974	https://www.imdb.com/name/nm0000995/	1974	https://www.imdb.com/title/tt0070047/
1046	Glenda Jackson	A Touch of Class	1974	https://www.imdb.com/name/nm0413559/	1974	https://www.imdb.com/title/tt0070819/
1047	Marsha Mason	Cinderella Liberty	1974	https://www.imdb.com/name/nm0556850/	1974	https://www.imdb.com/title/tt0069883/
1048	Barbra Streisand	The Way We Were	1974	https://www.imdb.com/name/nm0000659/	1974	https://www.imdb.com/title/tt0070903/
1049	Joanne Woodward	Summer Wishes, Winter Dreams	1974	https://www.imdb.com/name/nm0940946/	1974	https://www.imdb.com/title/tt0070748/
1050	Sven Nykvist	Cries and Whispers	1974	https://www.imdb.com/name/nm0005815/	1974	https://www.imdb.com/title/tt0069467/
1051	Owen Roizman	The Exorcist	1974	https://www.imdb.com/name/nm0005845/	1974	https://www.imdb.com/title/tt0070047/
1052	Jack Couffer	Jonathan Livingston Seagull	1974	https://www.imdb.com/name/nm0183307/	1974	https://www.imdb.com/title/tt0070248/
1053	Robert Surtees	The Sting	1974	https://www.imdb.com/name/nm0005892/	1974	https://www.imdb.com/title/tt0070735/
1054	Harry Stradling, Jr.	The Way We Were	1974	https://www.imdb.com/name/nm0005888/	1974	https://www.imdb.com/title/tt0070903/
1055	George Lucas	American Graffiti	1974	https://www.imdb.com/name/nm0000184/	1974	https://www.imdb.com/title/tt0069704/
1056	Ingmar Bergman	Cries and Whispers	1974	https://www.imdb.com/name/nm0000005/	1974	https://www.imdb.com/title/tt0069467/
1057	William Friedkin	The Exorcist	1974	https://www.imdb.com/name/nm0001243/	1974	https://www.imdb.com/title/tt0070047/
1058	Bernardo Bertolucci	Last Tango in Paris	1974	https://www.imdb.com/name/nm0000934/	1974	https://www.imdb.com/title/tt0070849/
1059	George Roy Hill	The Sting	1974	https://www.imdb.com/name/nm0001351/	1974	https://www.imdb.com/title/tt0070735/
1060	Art Carney	Harry and Tonto	1975	https://www.imdb.com/name/nm0138770/	1975	https://www.imdb.com/title/tt0071598/
1061	Albert Finney	Murder on the Orient Express	1975	https://www.imdb.com/name/nm0001215/	1975	https://www.imdb.com/title/tt0071877/
1062	Dustin Hoffman	Lenny	1975	https://www.imdb.com/name/nm0000163/	1975	https://www.imdb.com/title/tt0071746/
1063	Jack Nicholson	Chinatown	1975	https://www.imdb.com/name/nm0000197/	1975	https://www.imdb.com/title/tt0071315/
1064	Al Pacino	The Godfather Part II	1975	https://www.imdb.com/name/nm0000199/	1975	https://www.imdb.com/title/tt0071562/
1065	Ellen Burstyn	Alice Doesn't Live Here Anymore	1975	https://www.imdb.com/name/nm0000995/	1975	https://www.imdb.com/title/tt0071115/
1066	Diahann Carroll	Claudine	1975	https://www.imdb.com/name/nm0140792/	1975	https://www.imdb.com/title/tt0071334/
1067	Faye Dunaway	Chinatown	1975	https://www.imdb.com/name/nm0001159/	1975	https://www.imdb.com/title/tt0071315/
1068	Valerie Perrine	Lenny	1975	https://www.imdb.com/name/nm0674781/	1975	https://www.imdb.com/title/tt0071746/
1069	Gena Rowlands	A Woman under the Influence	1975	https://www.imdb.com/name/nm0001687/	1975	https://www.imdb.com/title/tt0072417/
1070	John A. Alonzo	Chinatown	1975	https://www.imdb.com/name/nm0002166/	1975	https://www.imdb.com/title/tt0071315/
1071	Philip Lathrop	Earthquake	1975	https://www.imdb.com/name/nm0005769/	1975	https://www.imdb.com/title/tt0071455/
1072	Bruce Surtees	Lenny	1975	https://www.imdb.com/name/nm0839732/	1975	https://www.imdb.com/title/tt0071746/
1073	Geoffrey Unsworth	Murder on the Orient Express	1975	https://www.imdb.com/name/nm0005910/	1975	https://www.imdb.com/title/tt0071877/
1074	Fred Koenekamp, Joseph Biroc	The Towering Inferno	1975	https://www.imdb.com/name/nm0005657/bio	1975	https://www.imdb.com/title/tt0072308/
1075	Roman Polanski	Chinatown	1975	https://www.imdb.com/name/nm0000591/	1975	https://www.imdb.com/title/tt0071315/
1076	Francois Truffaut	Day for Night	1975	https://www.imdb.com/name/nm0000076/	1975	https://www.imdb.com/title/tt0070460/
1077	Francis Ford Coppola	The Godfather Part II	1975	https://www.imdb.com/name/nm0000338/	1975	https://www.imdb.com/title/tt0071562/
1078	Bob Fosse	Lenny	1975	https://www.imdb.com/name/nm0002080/	1975	https://www.imdb.com/title/tt0071746/
1079	John Cassavetes	A Woman under the Influence	1975	https://www.imdb.com/name/nm0001023/	1975	https://www.imdb.com/title/tt0072417/
1080	Walter Matthau	The Sunshine Boys	1976	https://www.imdb.com/name/nm0000527/	1976	https://www.imdb.com/title/tt0073766/
1081	Jack Nicholson	One Flew over the Cuckoo's Nest	1976	https://www.imdb.com/name/nm0000197/	1976	https://www.imdb.com/title/tt0073486/
1082	Al Pacino	Dog Day Afternoon	1976	https://www.imdb.com/name/nm0000199/	1976	https://www.imdb.com/title/tt0072890/
1083	Maximilian Schell	The Man in the Glass Booth	1976	https://www.imdb.com/name/nm0001703/	1976	https://www.imdb.com/title/tt0073345/
1084	James Whitmore	Give 'em Hell, Harry!	1976	https://www.imdb.com/name/nm0926235/	1976	https://www.imdb.com/title/tt0073053/
1085	Isabelle Adjani	The Story of Adele H.	1976	https://www.imdb.com/name/nm0000254/	1976	https://www.imdb.com/title/tt0073114/
1086	Ann-Margret	Tommy	1976	https://www.imdb.com/name/nm0000268/	1976	https://www.imdb.com/title/tt0073812/
1087	Louise Fletcher	One Flew over the Cuckoo's Nest	1976	https://www.imdb.com/name/nm0001221/	1976	https://www.imdb.com/title/tt0073486/
1088	Glenda Jackson	Hedda	1976	https://www.imdb.com/name/nm0413559/	1976	https://www.imdb.com/title/tt0073098/
1089	Carol Kane	Hester Street	1976	https://www.imdb.com/name/nm0001406/	1976	https://www.imdb.com/title/tt0073107/
1090	John Alcott	Barry Lyndon	1976	https://www.imdb.com/name/nm0005633/	1976	https://www.imdb.com/title/tt0072684/
1091	Conrad Hall	The Day of the Locust	1976	https://www.imdb.com/name/nm0005734/	1976	https://www.imdb.com/title/tt0072848/
1092	James Wong Howe	Funny Lady	1976	https://www.imdb.com/name/nm0002146/	1976	https://www.imdb.com/title/tt0073026/
1093	Robert Surtees	The Hindenburg	1976	https://www.imdb.com/name/nm0005892/	1976	https://www.imdb.com/title/tt0073113/
1094	Haskell Wexler, Bill Butler	One Flew over the Cuckoo's Nest	1976	https://www.imdb.com/list/ls025539329/	1976	https://www.imdb.com/title/tt0073486/
1095	Federico Fellini	Amarcord	1976	https://www.imdb.com/name/nm0000019/	1976	https://www.imdb.com/title/tt0071129/
1096	Stanley Kubrick	Barry Lyndon	1976	https://www.imdb.com/name/nm0000040/	1976	https://www.imdb.com/title/tt0072684/
1097	Sidney Lumet	Dog Day Afternoon	1976	https://www.imdb.com/name/nm0001486/	1976	https://www.imdb.com/title/tt0072890/
1098	Robert Altman	Nashville	1976	https://www.imdb.com/name/nm0000265/	1976	https://www.imdb.com/title/tt0073440/
1099	Milos Forman	One Flew over the Cuckoo's Nest	1976	https://www.imdb.com/name/nm0001232/	1976	https://www.imdb.com/title/tt0073486/
1100	Robert De Niro	Taxi Driver	1977	https://www.imdb.com/name/nm0000134/	1977	https://www.imdb.com/title/tt0075314/
1101	Peter Finch	Network	1977	https://www.imdb.com/name/nm0002075/	1977	https://www.imdb.com/title/tt0074958/
1102	Giancarlo Giannini	Seven Beauties	1977	https://www.imdb.com/name/nm0316284/	1977	https://www.imdb.com/title/tt0075040/
1103	William Holden	Network	1977	https://www.imdb.com/name/nm0000034/	1977	https://www.imdb.com/title/tt0074958/
1104	Sylvester Stallone	Rocky	1977	https://www.imdb.com/name/nm0000230/	1977	https://www.imdb.com/title/tt0075148/
1105	Marie-Christine Barrault	Cousin, Cousine	1977	https://www.imdb.com/name/nm0056763/	1977	https://www.imdb.com/title/tt0072826/
1106	Faye Dunaway	Network	1977	https://www.imdb.com/name/nm0001159/	1977	https://www.imdb.com/title/tt0074958/
1107	Talia Shire	Rocky	1977	https://www.imdb.com/name/nm0001735/	1977	https://www.imdb.com/title/tt0075148/
1108	Sissy Spacek	Carrie	1977	https://www.imdb.com/name/nm0000651/	1977	https://www.imdb.com/title/tt0074285/
1109	Liv Ullmann	Face to Face	1977	https://www.imdb.com/name/nm0880521/	1977	https://www.imdb.com/title/tt0074147/
1110	Haskell Wexler	Bound for Glory	1977	https://www.imdb.com/name/nm0005549/	1977	https://www.imdb.com/title/tt0074235/
1111	Richard H. Kline	King Kong	1977	https://www.imdb.com/name/nm0459660/	1977	https://www.imdb.com/title/tt0074751/
1112	Ernest Laszlo	Logan's Run	1977	https://www.imdb.com/name/nm0005768/	1977	https://www.imdb.com/title/tt0074812/
1113	Owen Roizman	Network	1977	https://www.imdb.com/name/nm0005845/	1977	https://www.imdb.com/title/tt0074958/
1114	Robert Surtees	A Star Is Born	1977	https://www.imdb.com/name/nm0005892/	1977	https://www.imdb.com/title/tt0075265/
1115	Alan J. Pakula	All the President's Men	1977	https://www.imdb.com/name/nm0001587/	1977	https://www.imdb.com/title/tt0074119/
1116	Ingmar Bergman	Face to Face	1977	https://www.imdb.com/name/nm0000005/	1977	https://www.imdb.com/title/tt0074147/
1117	Sidney Lumet	Network	1977	https://www.imdb.com/name/nm0001486/	1977	https://www.imdb.com/title/tt0074958/
1118	John G. Avildsen	Rocky	1977	https://www.imdb.com/name/nm0000814/	1977	https://www.imdb.com/title/tt0075148/
1119	Lina WertmÃ¼ller	Seven Beauties	1977	https://www.imdb.com/name/nm0921631/	1977	https://www.imdb.com/title/tt0075040/
1120	Woody Allen	Annie Hall	1978	https://www.imdb.com/name/nm0000095/	1978	https://www.imdb.com/title/tt0075686/
1121	Richard Burton	Equus	1978	https://www.imdb.com/name/nm0000009/	1978	https://www.imdb.com/title/tt0075995/
1122	Richard Dreyfuss	The Goodbye Girl	1978	https://www.imdb.com/name/nm0000377/	1978	https://www.imdb.com/title/tt0076095/
1123	Marcello Mastroianni	A Special Day	1978	https://www.imdb.com/name/nm0000052/	1978	https://www.imdb.com/title/tt0076085/
1124	John Travolta	Saturday Night Fever	1978	https://www.imdb.com/name/nm0000237/	1978	https://www.imdb.com/title/tt0076666/
1125	Anne Bancroft	The Turning Point	1978	https://www.imdb.com/name/nm0000843/	1978	https://www.imdb.com/title/tt0076843/
1126	Jane Fonda	Julia	1978	https://www.imdb.com/name/nm0000404/	1978	https://www.imdb.com/title/tt0076245/
1127	Diane Keaton	Annie Hall	1978	https://www.imdb.com/name/nm0000473/	1978	https://www.imdb.com/title/tt0075686/
1128	Shirley MacLaine	The Turning Point	1978	https://www.imdb.com/name/nm0000511/	1978	https://www.imdb.com/title/tt0076843/
1129	Marsha Mason	The Goodbye Girl	1978	https://www.imdb.com/name/nm0556850/	1978	https://www.imdb.com/title/tt0076095/
1130	Vilmos Zsigmond	Close Encounters of the Third Kind	1978	https://www.imdb.com/name/nm0005936/	1978	https://www.imdb.com/title/tt0075860/
1131	Fred J. Koenekamp	Islands in the Stream	1978	https://www.imdb.com/name/nm0005758/	1978	https://www.imdb.com/title/tt0076211/
1132	Douglas Slocombe	Julia	1978	https://www.imdb.com/name/nm0005878/	1978	https://www.imdb.com/title/tt0076245/
1133	William A. Fraker	Looking for Mr. Goodbar	1978	https://www.imdb.com/name/nm0005710/	1978	https://www.imdb.com/title/tt0076327/
1134	Robert Surtees	The Turning Point	1978	https://www.imdb.com/name/nm0005892/	1978	https://www.imdb.com/title/tt0076843/
1135	Woody Allen	Annie Hall	1978	https://www.imdb.com/name/nm0000095/	1978	https://www.imdb.com/title/tt0075686/
1136	Steven Spielberg	Close Encounters of the Third Kind	1978	https://www.imdb.com/name/nm0000229/	1978	https://www.imdb.com/title/tt0075860/
1137	Fred Zinnemann	Julia	1978	https://www.imdb.com/name/nm0003593/	1978	https://www.imdb.com/title/tt0076245/
1138	George Lucas	Star Wars	1978	https://www.imdb.com/name/nm0000184/	1978	https://www.imdb.com/title/tt0076759/
1139	Herbert Ross	The Turning Point	1978	https://www.imdb.com/name/nm0006889/	1978	https://www.imdb.com/title/tt0076843/
1140	Warren Beatty	Heaven Can Wait	1979	https://www.imdb.com/name/nm0000886/	1979	https://www.imdb.com/title/tt0077663/
1141	Gary Busey	The Buddy Holly Story	1979	https://www.imdb.com/name/nm0000997/	1979	https://www.imdb.com/title/tt0077280/
1142	Robert De Niro	The Deer Hunter	1979	https://www.imdb.com/name/nm0000134/	1979	https://www.imdb.com/title/tt0077416/
1143	Laurence Olivier	The Boys from Brazil	1979	https://www.imdb.com/name/nm0000059/	1979	https://www.imdb.com/title/tt0077269/
1144	Jon Voight	Coming Home	1979	https://www.imdb.com/name/nm0000685/	1979	https://www.imdb.com/title/tt0077362/
1145	Ingrid Bergman	Autumn Sonata	1979	https://www.imdb.com/name/nm0000006/	1979	https://www.imdb.com/title/tt0077711/
1146	Ellen Burstyn	Same Time, Next Year	1979	https://www.imdb.com/name/nm0000995/	1979	https://www.imdb.com/title/tt0078199/
1147	Jill Clayburgh	An Unmarried Woman	1979	https://www.imdb.com/name/nm0001049/	1979	https://www.imdb.com/title/tt0078444/
1148	Jane Fonda	Coming Home	1979	https://www.imdb.com/name/nm0000404/	1979	https://www.imdb.com/title/tt0077362/
1149	Geraldine Page	Interiors	1979	https://www.imdb.com/name/nm0656183/	1979	https://www.imdb.com/title/tt0077742/
1150	Nestor Almendros	Days of Heaven	1979	https://www.imdb.com/name/nm0000743/	1979	https://www.imdb.com/title/tt0077405/
1151	Vilmos Zsigmond	The Deer Hunter	1979	https://www.imdb.com/name/nm0005936/	1979	https://www.imdb.com/title/tt0077416/
